2.347058824,2.47372549,2.347058824,A Grave Upon Mankind
2.516666667,3.106666667,2.543333333,La danse macabre
3.038571429,4.267142857,3.717142857,You Gotta Treat Em Like Shit
3.245,3.87,3.705,Argento's Murder
1.105,2.74,1.915,dulukk likes tagging chelsea wolfe
3.038571429,4.267142857,3.717142857,Circle The Wagons / Passin' Out
4.03,4.17,4.68,Ppr:kut
2.9,5.09,3.81,Disney Time
3.825714286,5.391428571,4.477142857,Broken Witch
2.9,5.09,3.81,June Is Finally Here
4.933333333,4.41,5.563333333,Mein Herz macht Bum
2.9,5.09,3.81,Paranoid
5.185,4.455,5.3,Violence
5.335,4.615,4.965,Everyone Says I'm Paranoid
4.275,5.845,4.69,Nature of the Threat
4.785,4.19,5.055,Somebody's Watching Me - MASTERED
1.45,2.545,1.905,Steppenwolf
2.9,5.09,3.81,The Horrors in the Museum
2.9,5.09,3.81,Lovecraft Baby
2.9,5.09,3.81,Hand Of Doom (Instrumental)
2.9,5.09,3.81,Be My Icon
4.275,5.845,4.69,The Time of My Life
2.9,5.09,3.81,"The Sky Is Falling, and I Want My Mommy (Falling Space Junk)"
4.51,5.51,4.633333333,It's Gonna Rain
3.99,4.59,4.21,Drill
2.9,5.09,3.81,I Want It All (instrumental)
2.9,5.09,3.81,Paranoid (Alternative Lyrics)
2.9,5.09,3.81,Psychiatric Workaholic
2.9,5.09,3.81,Just Because
2.9,5.09,3.81,Пластмасса
2.9,5.09,3.81,Knuckle Dust
2.9,5.09,3.81,False Flag
2.9,5.09,3.81,Intelligence
4.66,4.633333333,5.096666667,Radio Paranoia (Re-Transmitted)
2.9,5.09,3.81,Y (Mama's Crazy Kitchen Mix)
2.9,5.09,3.81,Code
2.9,5.09,3.81,Du Bisch Nöd Ällei
4.075,4.41,3.875,Nekromantik
2.9,5.09,3.81,Smash Them Granny
2.9,5.09,3.81,(wave1(n-1)+rand(.02)-.01) % 3 +wave1(n/144000)/2
3.99,4.59,4.21,I Don't Like Sex
2.9,5.09,3.81,Pet
2.9,5.09,3.81,Warning Sign [Live] [#][*]
3.827272727,4.956060606,4.345151515,Stop Draggin` Around
3,5.35,3.7,Let Me Go
4.450384615,5.159615385,4.260769231,New Ice Age
5.095,4.7175,4.98,Con-Science
4.643448276,5.068275862,4.668793103,50 Cycles
3,5.35,3.7,Intro
3,5.35,3.7,Maternal Heart
2.55,4.42,3.77,Sarah
3.568627451,3.368627451,3.448039216,Wannabe
5.805,5.2875,5.5125,Meeting Tom Riddle
3,5.35,3.7,Rabid Child
3.52,4.146666667,3.96,Deborah Loves Rudy/The House
5.095,5.075,4.51,Shelob The Great
3,5.35,3.7,Tadarida
3,5.35,3.7,Artibeus
3,5.35,3.7,The Magician
3,5.35,3.7,Wasp/Behind the Wall of Sleep/Bassically/N.I.B.
3,5.35,3.7,Gris
3,5.35,3.7,Dragon
3.278,5.854,3.878,Strung
4.84,4.08,5.35,Downtown
3.7,5.675,4.09,Jigalong
4.125,4.54,3.82,Kill People
3,5.35,3.7,The Valkyrie: Ride of the Valkyries
3.244827586,5.229310345,3.893103448,L'abbattimento dello Zeppelin
2.67,5.51,3.65,One Small Sacrifice
3,5.35,3.7,La vie Théodore
4.73,5.38,5.325,De natura sonoris No. 1
3,5.35,3.7,Anaesthetise Thineself
5.066,3.936,4.34,Amenity
4.71,4.055,4.98,Isn't It Scary
2.568,4.21,3.026,Rocky Mountains
3,5.35,3.7,go Blind
4.04,4.72,4.155,Time/Confusion
3,5.35,3.7,Urban Creme
4.528,4.724,4.402,Dangerous Disco (The Director's Cut)
3.558333333,4.54,4.056666667,Truly Dead
3,5.35,3.7,Suiren
3,5.35,3.7,Aliveralungakidneyathumb
3,5.35,3.7,Can't Go Wrong Without You
3.04,5.61,4.595,The Road
4.04,4.72,4.155,Womb
3,5.35,3.7,pent
4.251702432,4.296967096,4.28316166,金環蝕
3,5.35,3.7,La ville
3.67,5.193333333,3.876666667,Wind Up Toy
3,5.35,3.7,Memento Mori
4.865238095,4.093809524,4.745714286,Route Red
3,5.35,3.7,HeleneleH
3.7,5.675,4.09,Days On The Mountain
4.08,4.3,4.625,Lost - Dr. J. Rámoz remix
3,5.35,3.7,Be with You
3,5.35,3.7,scary
0.76119403,1.357462687,0.93880597,Nightmare (Please Wake Me Up)
3,5.35,3.7,Medicine
4.49,5.48,4.78,Regeneration
3,5.35,3.7,Sea Of Change
4.386666667,4.51,4.306666667,Zann
4.53,5.67375,4.5525,Maroubra Bay
4.356666667,3.282222222,4.578888889,Last Breath
3,5.35,3.7,None Some Silver
3,5.35,3.7,Reinna
1.814455446,2.942178218,1.964257426,This House is Haunted
2.748333333,4.145,3.26,Todo mundo morre
2.52,4.273636364,2.723636364,Halloween Theme
3,5.35,3.7,The House That Crack Built
3,5.35,3.7,Mitambo
4.36,4.72,4.405,Des Vetters Eckfenster
3.251242604,4.78408284,3.600650888,Jamie's Escape
3.773333333,5.27,4.263333333,Unearthly Delights
4.04,4.72,4.155,Midnight Witch
4.178217822,5.686633663,4.918613861,Movie tension
3.61,5.458,3.962,Study #3 (Tears and Fears)
3,5.35,3.7,final
3.710769231,4.873846154,3.821538462,In Shadows
3,5.35,3.7,Histoire de...
3,5.35,3.7,Karussell
3.2875,4.77,4.24,Move Through the Blood Moor
4.04,4.72,4.155,DJ Zick - Suicide
3,5.35,3.7,Fake - Personal Vengeance
5.985,6.05,5.145,Demons
4.4,6,4.48,Seen It All
5.951777778,4.005407407,5.373037037,Floating
4.4,6,4.48,Brain Damage
5.933291139,5.527088608,4.953417722,A Silhoutte of Doom
4.15,3.5825,3.845,Stray
3.90625,4.915,4.7,Gospel Train
4.4,6,4.48,Goodbye Horses - 21st Century Duke 'TM' Extended Mix
4.63,3.8775,5.3625,Don't Forget Me
5.495774648,4.017676056,4.918661972,Hi Energy Proton Accelerator
3.9975,3.4,3.9625,Universal Band Silhouette
3.515,5.93,4.045,The Flower
4.78,4.55,4.474,Follow (1st Movement of the Odyssey)
5.54,4.405,5.74,Home Away From Home
5.0525,5.475,4.565,Winter's Child
5.485526316,5.638157895,4.664210526,The Walrus Hunt
5.516666667,4.813333333,5.136666667,Dolls' Polyphony
2.2,3,2.24,Curse
5.06,5.045,4.795,II. Cordes a vide
5.425422886,4.622885572,4.646218905,The Pool
4.4,6,4.48,A Fool Persists
4.825,4.865,4.21,Hypnos
4.78,4.625,5.015,Murder Sounds
4.4,6,4.48,A Dream
5.083896104,4.558311688,5.381558442,How Can I Keep from Singing
3.775,4.12375,3.60125,Helft Mir
4.4,6,4.48,DaDa
5.27,4.741136364,4.895227273,Houdini
4.226666667,5.383333333,4.143333333,999
7.083333333,6.273333333,6.19,Casual Friday
4.4,6,4.48,Callate El Hocico
4.4,6,4.48,Perception
3.045,4.5325,3.1125,Misery Machine
3.373333333,3.363333333,3.196666667,Haunted Nursery
3.215,4.055,3.145,Halloween (Misfits Cover)
4.4,6,4.48,A Journey In The Dark
2.906666667,3.183333333,3.216666667,"michael, i will meet you at the end of time"
5.043333333,5.563333333,4.886666667,By Blow
2.2,3,2.24,A Minute To Midnight
1.9125,2.326369048,1.917559524,Halloween Spooks
3.94893617,4.552340426,3.572765957,Merry Go Round
2.2,3,2.24,Morning Way
4.3325,3.3475,4.0375,Coma (Ki:Theory remix)
2.675,4.1175,4,Cutter
4.4,6,4.48,Red Right Hand
6.098,3.976,6.048,Julia
4.4,6,4.48,Face to Face
2.2,3,2.24,What A Wild Tune
4.4,6,4.48,The Wood Hag
4.4,6,4.48,"Another Song About Jesus, a Wedding Sheet, and a Bowie Knife"
6.741428571,5.038571429,6.108571429,Anything That Helps
4.585,5.25,4.495,Compactification
4.4,6,4.48,Maggot Brain [Live]
4.501428571,5.058571429,4.455714286,Mirror Symmetry
5.075,5.82,4.8575,Urban Aire
4.4,6,4.48,Crocodiles in the Sky
6.234,4.77,5.612,Polka Dot Rag
4.74,5.045,4.545,The Day It All Went Wrong
4.4,6,4.48,There may be a tiger
2.2,3,2.24,Graviton
5.274285714,4.039753695,4.906453202,Sulphur
4.4,6,4.48,Teardown
4.4,6,4.48,Leave A Stellar Corpse
2.2,3,2.24,The Glasshouse and the Gift-Horse
4.4,6,4.48,The Soil
5.06,5.045,4.795,5
4.133333333,3.786666667,3.466666667,Cruella De Vil
2.2,3,2.24,When the Curtain Falls
4.167722772,5.663366337,4.405940594,Spooky
4.4,6,4.48,Proem
4.4,6,4.48,Cadavers
5.472619048,5.516309524,5.297619048,Spooky
4.96,4.666666667,3.613333333,The Sleeper
4.4,6,4.48,Still Island
5.43,5.705,5.715,Valley of the Shadows
4.4,6,4.48,Ut
6.741428571,5.038571429,6.108571429,I Love You Like You Don't Even Know
6.741428571,5.038571429,6.108571429,"Down, Down, Down"
3.397884972,4.073506494,3.84296846,Notte
3.581460674,3.308426966,3.195505618,Infra Stellar
5.06,5.045,4.795,Saveoursoulissa
0.88,1.2,0.896,Banjo-Kazooie Malevolent Mansion OC ReMix
4.4,6,4.48,As the Children Laugh
2.043333333,4.036666667,2.973333333,Layer 4 : Religion
5.480442804,4.538339483,4.902324723,Gravity: Pushing To Pull
3.92,4.063333333,4.09,We Are Fucked
3.155,4.6,4.595,Half Gate
4.703333333,5.183333333,5.31,Rebound
5.535,4.875,5.805,Do It! (Live)
4.21,5.71,5.35,"Grown Men Don't Fall In The River, Just Like That"
3.35,4.36625,5.075,Dang
4.21,5.71,5.35,Sometimesitsbetternottostickbitsofeachotherineachotherforeachother
6.77,5.3775,6.34,Life Can Be So Nice
4.21,5.71,5.35,Urgent (LP Version)
6.548,5.476,5.89,Tendency
5.891666667,5.02,5.136666667,Pluto
4.21,5.71,5.35,Rockets Are Red
5.83,4.95,6.175,Tonight
6.165887097,4.603245968,5.836384409,Not Come Again
4.21,5.71,5.35,See the Sights
4.21,5.71,5.35,It Won't Be Long Now
3.926666667,3.936666667,3.72,I'm A Hustla (Prod. by Swizz Beats)
4.03,4.81,5.003333333,Ain't No Sun Since You've Been Gone
4.21,5.71,5.35,Walter & Connie
4.21,5.71,5.35,Glamourizing Cigarettes
4.657142857,4.344285714,4.688571429,Matador
6.045714286,4.798571429,5.471428571,Telephone
5.566,4.51,5.13,captureme
4.67625,4.704375,5.009375,Happy
5.709375,5.1425,5.279375,She's a Rejector
5.332204724,3.93687664,5.309553806,Busby Berkeley Dreams
3.5375,4.7625,4.51625,No Apologies
5.225,4.035,5.51,Hit The Floor
4.96,4.8025,4.96,All I Ask of You (Reprise)
3.63,4.64,4.58,Cute Boring Love
5.326666667,4.23,5.15,Sell My Soul
4.997142857,4.54,4.817142857,Your Evil Soul
3.62,3.7625,4.005,O2
3.63,4.64,4.58,Midnight
3.63,4.64,4.58,She Shut Your Eyes
4.3925,4.1825,5.185,Bitter Pill
3.816666667,4.073333333,4.51,She's Your Lover Now
3.63,4.64,4.58,Say Goodbye
3.63,4.64,4.58,The Deep
3.215142857,4.109714286,4.056571429,Dumb All Over
4.398,4.966,4.444,Withered Hope
3.346666667,4.38,3.956666667,Niteclub
3.64,4.1175,4.225,Hedgehog's Dilemma
1.817391304,1.403478261,1.916521739,Bitter
3.781666667,3.856666667,4.556666667,Leave the Day Free
4.151666667,3.033333333,4.496666667,A World of Hurt
5.858947368,5.386526316,5.576421053,MakeDamnSure (Album Version)
5.155,3.725,5.79,Lonely Women
3.63,4.64,4.58,5 Year Winter
6.760410959,6.060273973,5.691780822,Bitter Wine
3.63,4.64,4.58,Saved
4.701428571,5.087142857,5.217142857,Good Will Hunting By Myself
5.815,5,5.25,Get Busy Living or Get Busy Dying (Do Your Part to Save the Scene ...)
5.55,4.23,5.685,Hard-Headed Woman
4.443846154,3.591538462,4.503076923,There's No Harm Done
3.753333333,4.976666667,5.043333333,Hit 'em Up Style
3.63,4.64,4.58,No me llames cariño
3.63,4.64,4.58,Learning to Forget
3.63,4.64,4.58,Burgandy
3.63,4.64,4.58,In Dreams
5.101089109,4.882376238,5.031089109,jolene [live]
3.63,4.64,4.58,Graceland
4.243333333,4.342222222,4.422222222,What I Feel / Issues
3.63,4.64,4.58,Collide (Album Version)
2.865,4.065,4.21,Another Song About the Darkness
3.63,4.64,4.58,Forsaken (Album Version)
4.048,3.74,5.302,Cabbage Head
3.63,4.64,4.58,Goodbye Little Boy
3.63,4.64,4.58,First Heart Attack
6.143333333,4.683333333,5.646666667,De Puzzel
3.63,4.64,4.58,Woman Like a Man [Live Unplugged]
3.63,4.64,4.58,Rostig Kärlek (ft. ADL)
5.289,3.392,4.804,aer vacuum
4.395,3.945,5.065,Dead Poeticdimmer Light
6,5.48,5.81,Bölcsidal
3.63,4.64,4.58,GET_up
5.525,5.72,5.29,Będe Jak
3.595,5.075,4.3,Denya (Life)
4.565,2.7575,4.2525,16
3.63,4.64,4.58,What Have You Been Doing Lately? (Gold Edition) (Remastered) (2006 Digital Remaster)
4.355,4.365,4.595,Midi Cassette
3.63,4.64,4.58,ו-אבי
3.63,4.64,4.58,Can't Forget The Past (Da Dap)
5.525,5.72,5.29,Hide the bitter
3.63,4.64,4.58,You Will Never
3.894,3.194,4,alleyways yesterdays
3.63,4.64,4.58,About
3.233333333,4.63,3.992222222,Four familiar large gulls
3.63,4.64,4.58,Thanks for the Pictures
3.7,4.43,4.79,Bitter Bitter Cold
4.088953488,4.205930233,4.574534884,Lonely Soul
3.63,4.64,4.58,Crye Me A River
3.63,4.64,4.58,Pissar på dig (feat. Castelo & Pst-Q)
4.355,4.365,4.595,-get on fine kramer mix 2
3.08,5.42,4.345,Health and Efficiency - alleged remaster
5.84,3.465,5.86,60 Years
4.259767442,3.641317829,4.269069767,Prospectors Arrive
3.48173913,2.682898551,3.066666667,Some Are
3.564,3.026,3.47,Midrange
3.751428571,2.825714286,4.211428571,Lady Godiva and Me
4.6,3.59,3.515,Love As Blood
2.366666667,4.091666667,3.355,Fed Up
3.96,3.18,3.85,Play
1.333069307,1.07049505,1.296039604,Fate
4.625,3.33,4.73,Away from You
2.053333333,2.666666667,2.55,The Drone
3.03,3.1175,3.0725,"She Painted Fire Across The Skyline, Part 1"
4.43,3.97,4.336666667,No Doves Fly Here
3.96,3.18,3.85,Videotheque
3.496666667,3.386666667,3.83,Damage Driven
3.03,3.1175,3.0725,She Painted Fire Across The Skyline (Part 1)
3.96,3.18,3.85,"""Let Me Sleep"""
4.43,3.97,4.336666667,Raised in a Prison
4.706666667,3.786666667,4.356666667,Bypass
2.566666667,2.436666667,2.603333333,The Bleak
4.52,3.635,4.23,Cyclone (Feat. Indigo)
3.158,3.539,3.723,Breaking The Tape
3.96,3.18,3.85,Needles (Pro Death IV)
5.172,3.556,5.09,Ceiling Sand
4.68,3.38,4.665,Thornback
4.788131868,3.641648352,4.414945055,Windowstill
2.45,2.7,2.9125,Brian
3.86,4.42,4.5,Femme Fatale (Album Version (Mono))
3.86,4.42,4.5,Three Friends' Advice
3.645,4.015,4.97,Dying Blues
4.535858586,4.117171717,5.007979798,Stupid Girl
5.89125,4.156875,5.190625,I Want Your Love
5.4775,4.0625,4.94875,On The Water
4.32,3.55,5.17,Cold Spring
3.7616,4.6028,4.3476,Intruder
4.048547009,3.174615385,4.880769231,It's All Good
4.735454545,3.578571429,5.107532468,X and Y
5.815714286,3.86,5.057142857,Arctic Circle
3.0925,3.345,3.3275,A Rat's Nest
3.519130435,3.74173913,4.366956522,He Used To Be A Lovely Boy
4.396666667,3.46,4.188333333,Melting Ice
4.32,3.55,5.17,Give
4.705,3.88,4.845,When The Thames Froze
5.89275,4.026833333,5.275666667,Plantage
6.136666667,4.34,5.663333333,Follow Me Around
4.32,3.55,5.17,HEAVY
6.5425,4.57,6.085,Snowball
4.434,2.696,4.208,1 1 is
5.92,4.225,5.725,Where It Goes
4.32,3.55,5.17,Fallen Snow (The Teenagers Remix)
5.5,3.18,6.085,Amethyst Deceivers
6.14,3.176666667,6.373333333,And Heaven Turned to Her Weeping
6.761188119,4.750693069,5.667524752,Bundled Up
4.984137931,3.458965517,5.300689655,Snowflake 3
4.32,3.55,5.17,Don't Feel Ashamed
4.143093525,3.41705036,3.969136691,Gathering of the Storm
5.033862069,3.403517241,5.468827586,Strobe Light Network (Blue Glass mix)
4.32,3.55,5.17,The Break
5.078,3.284,4.734,Bullets
5.886028369,5.044113475,5.557234043,Lost Soul
4.55,3.6625,4.6725,Strobe Light Network (Flow.Machine remix)
2.16,1.775,2.585,Don't remember
5.364776119,3.952985075,5.125223881,Der Weg
4.32,3.55,5.17,Strip Light Hate
4.838074074,4.177851852,4.849037037,Шаганэ
4.7,3.82,4.89,Cold Bed
4.32,3.55,5.17,Precious Stone
6.01,2.883333333,6.35,Blinded (When I See You) (2006 Remastered LP version)
4.32,3.55,5.17,I Feel Alive
4.32,3.55,5.17,Heartbeat Like A Drum
3.666666667,2.64,3.406666667,"Recorded and Mixed At Sound of Music, Richmond, Va."
4.32,3.55,5.17,Back Home (Album Version)
4.32,3.55,5.17,White Shadow
5.056,3.912,5.32,Another Pill (Album Version)
5.018214286,3.669404762,5.362261905,A Different Kind Of Pain (Album Version)
1.192537313,0.969253731,1.240746269,Cold Sea
4.32,3.55,5.17,Helium
3.6625,2.8425,3.43,Tausend kalte Winter
4.32,3.55,5.17,Tarantula scream
3.948571429,3.165714286,4.241428571,Password
4.74,3.4,5.36,Threshold
4.32,3.55,5.17,Nurture (Surgeon remix)
4.32,3.55,5.17,The Collection of Marie Claire
4.32,3.55,5.17,Sol Mun Svartne
3.285,2.9425,3.435,Pression
4.32,3.55,5.17,Rise and Praise (Vainqueur remix)
4.45,2.954,4.198,The Behinian Gospel
4.32,3.55,5.17,His secret secretions
4.32,3.55,5.17,Watch the Angel Not the Wire
4.5025,4.4175,5.025,Sacrilege (Cover Version)
4.32,3.55,5.17,Cold Flame
4.32,3.55,5.17,Sky of Glass
5.16,4.14,5.735,Beside
4.32,3.55,5.17,I Know Your Name
4.32,3.55,5.17,Here's To Your Destruction
4.86,3.565,5.325,Wolf and Passion
5.196446125,3.94899811,5.473137996,Zahouly
4.836666667,4.091666667,5.308333333,protect me you
4.32,3.55,5.17,Escape Into The Bushes
5.171485149,3.814950495,5.114752475,Soma Sema
4.32,3.55,5.17,Dust
3.964,2.916,4.148,The World Is an Idiot
5.139787234,4.118723404,5.402765957,Metro Rythmyk
3.133333333,2.546666667,3.26,Initially (Bluish Eyes)
5.332,4.1305,4.9445,Ice Cube in an Ocean
2.16,1.775,2.585,Novaya Zemlya
4.32,3.55,5.17,Cure My Tragedy  Version (Explicit))
4.371666667,4.30047619,4.518928571,Damn Son
6.615,4.145,5.854166667,elements
5.02,3.82,5.14,Fallin Snow
4.32,3.55,5.17,Gone Away (Bonus Track)
4.32,3.55,5.17,Glock 18
4.32,3.55,5.17,I
5.021229236,4.331810631,5.4560299,TounH Siah
4.32,3.55,5.17,Live Transmission
3.522366864,3.715325444,4.44556213,Phaeriemagick
4.74,3.4,5.36,Creaking Doors
5.75,3.646666667,5.613333333,Downwards
5.195625,4.36375,5.526875,Maximum Load
4.74,3.4,5.36,Snow
3.976206897,4.020689655,4.742758621,Majestic Desolate Eye
4.461428571,3.38,4.582857143,Spoonstabber
2.41,4.48,4.18,Skin Coat
2.41,4.48,4.18,Driveby
3.663333333,5.556111111,4.199444444,Miseria
3.663333333,5.556111111,4.199444444,Stay True
2.41,4.48,4.18,With Fire and Iron
3.994,5.509714286,4.3,Give Me A Reason
3.745,4.285,4.395,Hyperprism
3.905,4.03,4.83,Black Imperial Blood (Mutiilation cover)
3.164,3.964,4.342,My Name Is Sad And At Sea
2.41,4.48,4.18,Splitting Sky
2.41,4.48,4.18,Rite Of Finality
2.41,4.48,4.18,Fullmaanens hemmelighet
3.745,4.285,4.395,Tentacles Of Whorror
2.8025,3.6,3.225,Passion
5.515714286,3.814285714,5.388571429,Death In The Family
3.745,4.285,4.395,Ultimate Evil
3.5575,5.06,4.2175,Josephs Trial
2.41,4.48,4.18,The Lion Sleeps Tonight (Revised Edition)
2.41,4.48,4.18,My Pet Lives With Allisson
2.41,4.48,4.18,Scary Dye
2.372222222,4.39,3.378888889,I'm an asshole
2.41,4.48,4.18,Unleashed (Mindless Mix by Sebastian R. Komor)
2.598965517,4.351034483,4.167586207,Swallowed by the Moon
5.39,3.536666667,5.59,Swim Until You Can't See Land
5.3953,3.3472,5.3343,The Bluebell
4.442554745,4.205255474,4.883138686,If You Would Come Back Home
5.394210526,3.911578947,4.971052632,Sylvia Plath
3.192,4.224,3.87,William It Was Really Nothing
2.902105263,3.549736842,3.649736842,Lonely
5.062,3.790979592,5.300897959,"Going, Going, Gone"
4.63578125,3.92484375,4.3053125,Then the Letting Go
2.1275,2.9975,2.7825,It Ends With a Fall
2.67,4.37,3.33,Rabid Bits of Time
3.445445545,3.715940594,3.446633663,The Lonely
4.4125,4.29,4.8875,The Only
4.854413793,4.025172414,4.84462069,Someplace Else
2.56,5.01,3.455,Distance
3.75,4.74,3.853333333,After The Devil Beats His Wife
2.385,3.93,3.585,Lonely One
3.344901961,4.019509804,4.076078431,The Tigers Have Spoken
3.50625,3.47875,3.76625,Shadows
5.443454545,3.596,5.746,Petals
4.769032258,4.746666667,4.444784946,Over and Over
2.67,4.37,3.33,Don't Wait for the Sun
4.385,4.0575,4.7925,Don't Leave Me Alone
4.525,4.14,4.89,I'm Sorry
5.256666667,3.313333333,5.53,Busy
4.803333333,4.62,4.403333333,When the Swallows Come Back to Capistrano
2.026092715,2.616953642,2.673178808,I'm Crying (Mother's Tears)
5.0625,4.1175,4.486666667,Here We Go
5.553357934,3.919077491,5.141918819,Bluer Than Midnight
5.37,3.186666667,5.553333333,One Night
5.92,3.6175,5.3225,One More Day
2.67,4.37,3.33,If I Didn't Know Any Better
4.568063241,4.048379447,3.927865613,Break My Heart
2.67,4.37,3.33,ダンデライオン
2.67,4.37,3.33,Don't Wanna Be Alone
3.785,3.2425,4.0925,Reaching Out From Here
1.673333333,2.82,2.313333333,Alone Too Long
5.364117647,3.695294118,5.17,Beautiful One
6.3875,4.355,5.63,A New Hope
6.3925,4.2275,5.3675,Find Love
2.385,3.93,3.585,Preghiera in gennaio
5.585911602,4.079558011,5.215303867,Mystery Man
2.385,3.93,3.585,A Little Bit of Luck (original mix)
1.733333333,3.523333333,2.48,The Scratches on the Window in the Doors of Each Cell
4.07,4.0325,4.3125,The Saddest Song
3.458571429,4.115714286,3.647142857,Are We Still Married?
2.67,4.37,3.33,Restart
2.67,4.37,3.33,The Lonely One
2.442366864,3.218639053,3.012426036,A Cidade Queimada
4.95,3.92875,5.24625,In My Secret Life
2.67,4.37,3.33,How Can I Ease the Pain
4.901867612,3.365981087,5.249432624,I Hope Your Heart Runs Empty
2.67,4.37,3.33,Old Piano Theme
5.3325,4.53,4.2225,A Perfect Lie (Theme Song) (Gabriel & Dresden remix)
6.3,5.23,5.655,Heavenly days
1.335,2.185,1.665,Mean
6.223333333,4.226666667,5.733333333,Everytime You Go Away
6.059889299,4.412730627,5.521291513,The Echoes of Time
2.67,4.37,3.33,Lonely (없구나)
5.335,4.865,4.625,聖なる海とサンシャイン
2.836666667,3.996666667,3.71,Hungry Heart
2.385,3.93,3.585,lonely
2.67,4.37,3.33,青春の影
4.26,4.116666667,4.606666667,Carry Me Away
4.248333333,3.935,4.765833333,Appreciation
2.6,5.285,3.72,Zig A Zig
2.51,4.23,3.47,Rockin' and Rollin'
6.093333333,4.95,5.233333333,Nobody Wants To Be Lonely (feat. Christina Aguilera)
3.915,3.81,4.44,Sympathy For The Rolling Stones
2.068415842,1.936534653,2.187722772,Prayer for Nothing
2.67,4.37,3.33,Night Comes Early
5.723069307,3.482772277,5.874405941,Lonely Star
2.836666667,3.996666667,3.71,Alone in the World
3.955,4.185,3.255,Distance
3.743333333,2.663333333,4.216666667,Songs About God
3.176666667,3.863333333,4.736666667,One Man Band
3.196666667,3.803333333,3.765,Showcase
1.335,2.185,1.665,Song To Xavier
5.156666667,4.836666667,4.923333333,Amazed By You
2.605,3.615,3.185,Mudar De Vida - Música De Fundo
3.729481481,4.182592593,4.235407407,Goodnight New York
2.67,4.37,3.33,星間性交
2.67,4.37,3.33,Nobody`s Home (Live Acoustic) (Bonus Track Japan)
4.631111111,3.624444444,4.573333333,Sphinx City
1.335,2.185,1.665,SubtractiveLAD & Bitcrush
5.25,4.036666667,5.236666667,I Can't Sleep
3.1775,4.93,4.3425,None For Me
4.181666667,3.5075,4.775833333,Saving Grace
4.675,3.59,5.165,Stuck In  A Moment You Can't Get Out Of
2.836666667,3.996666667,3.71,Missing
2.836666667,3.996666667,3.71,how can you mend a broken hea
2.67,4.37,3.33,Stranger
5.273333333,3.466666667,5.393333333,In Time
2.67,4.37,3.33,Un-Break My Heart (Soul-Hex Anthem Vocal)
1.59,2.62,2.39,The Dead Sea
2.51,4.23,3.47,Neighborhood
4.063,3.503,4.339,If You Were (album version)
5.335,4.865,4.625,Carpet Red
2.385,3.93,3.585,13 de Septiembre
3.54625,4.078541667,4.040208333,Merrick
2.733333333,3.823333333,4.203333333,Naked
3.816666667,3.556666667,4.723333333,Lone
3.995714286,2.65,3.985714286,Lost in Darkness
4.1275,4.3375,4.2625,Jeg' I Live
2.67,4.37,3.33,Mar del Amor
5.421694915,3.542627119,4.983728814,I Love You Golden Blue
4.373666667,3.894111111,4.753,The Lament of Pretty Baby
5.263333333,3.785833333,5.314166667,More
6.283174157,3.915955056,6.111797753,Hello Again
6.229558824,3.960220588,5.995477941,Granny
4.728333333,3.55,4.738333333,Longest Day
4.978648649,3.851216216,5.768378378,Roll Um Easy
5.739925926,3.923111111,5.595851852,Bellevue Ave
4.631235955,3.070337079,4.783146067,Principles of Lust: Sadeness/Find Love/Sadeness (Reprise)
5.581818182,4.295454545,5.262727273,Oxygene Part 2
5.115333333,2.914,5.299333333,If We Cannot See
6.5825,4.6475,6.1275,An Apple a Day
4.353,3.596,4.662,1st love story
6.645,3.93,6.225,Stupid Mouth Shut
5.756666667,3.386666667,5.866666667,Undersea War Romance
6.439912281,4.842017544,5.935701754,Black Is the Color of My True Love's Hair
5.1775,3.91,4.3825,Moon In The Bathroom
5.29,3.48,5.61,"Stop, Look, Listen"
6.343333333,3.848333333,6.15,Tomorrow Night
2.9775,1.99375,2.82625,Prière Au Mortel
3.138,2.146,2.868,Alicia
6.405,4.19,5.945,Nobody Knows (Part Two)
3.46,2.563333333,3.376666667,Sabali (Miike Snow Remix)
5.29,3.48,5.61,In the Late of Night
5.942,4.326,5.78,White Sweater
6.898571429,3.595714286,6.385714286,when cold air goes to sleep
4.216138614,3.483366337,5.014158416,If I Told You
5.29,3.48,5.61,Pizza Express
5.0175,4.0625,4.9825,Ydolem
6.076666667,4.53,5.67,"The Ride, Pt. II"
6.066666667,4.123333333,5.346666667,Brazil
5.29,3.48,5.61,Lash The 90ties
3.958017817,3.661737194,4.101870824,Luna piena
2.645,1.74,2.805,Exhibition
4.633333333,4.083333333,4.428333333,A Little Something
3.861966605,3.935751391,4.558701299,Lacrima
6.044752475,3.332079208,5.004059406,Her Song (synthpop radio mix)
3.341182266,2.342118227,2.879753695,Cover Me
5.505,3.785,5.36,the language (feat lateef the truthspeaker)
5.2,3.526666667,4.4,Lungfoo
4.334,3.35,3.784,Circles in Red Dirt
6.585882353,4.679411765,5.879411765,Branle Des Chevaux
4.9948,4.5044,4.788,Eurielle
5.29,3.48,5.61,Purple Haze
3.01,2.536666667,3.19,I Am Stretched On Your Grave
5.29,3.48,5.61,Open Your Eyes
5.45684669,4.238675958,5.012334495,Will o' the Wisp
5.29,3.48,5.61,Bubble
5.182,1.974,5.162,Hearts Of Crows
2.645,1.74,2.805,Orga (Live)
6.055,3.455,6.025,Peaceful
1.763333333,1.16,1.87,Music For 1001 Nights - Outro
5.985,3.145,6.305,Gentle Rain
